Date,Open,High,Low,Close,Adj Close,Volume
2017-01-30,1.600000,1.600000,1.560000,1.560000,1.276450,135000
2017-01-31,1.570000,1.580000,1.550000,1.580000,1.292814,671000
2017-02-01,1.580000,1.580000,1.560000,1.560000,1.276450,217200
2017-02-02,1.570000,1.570000,1.550000,1.565000,1.280541,258200
2017-02-03,1.560000,1.570000,1.520000,1.520000,1.243720,1767400
2017-02-06,1.520000,1.530000,1.480000,1.480000,1.210991,767500
2017-02-07,1.480000,1.550000,1.480000,1.520000,1.243720,370300
2017-02-08,1.530000,1.570000,1.520000,1.550000,1.268267,156300
2017-02-09,1.560000,1.600000,1.550000,1.580000,1.292814,278900
2017-02-10,1.580000,1.600000,1.570000,1.580000,1.292814,232800
2017-02-13,1.600000,1.610000,1.590000,1.610000,1.317361,198200
2017-02-14,1.600000,1.600000,1.560000,1.580000,1.292814,50800
2017-02-15,1.580000,1.580000,1.540000,1.540000,1.260085,202700
2017-02-16,1.540000,1.540000,1.460000,1.500000,1.227355,842600
2017-02-17,1.500000,1.510000,1.490000,1.500000,1.227355,345900
2017-02-21,1.510000,1.530000,1.500000,1.500000,1.227355,248600
2017-02-22,1.510000,1.510000,1.480000,1.490000,1.219173,156600
2017-02-23,1.510000,1.520000,1.500000,1.500000,1.227355,128500
2017-02-24,1.510000,1.510000,1.480000,1.500000,1.227355,100900
2017-02-27,1.500000,1.510000,1.490000,1.490000,1.219173,65700
2017-02-28,1.490000,1.490000,1.470000,1.490000,1.219173,413400
2017-03-01,1.480000,1.490000,1.450000,1.450000,1.186444,163500
2017-03-02,1.460000,1.470000,1.410000,1.470000,1.202808,592000
2017-03-03,1.470000,1.490000,1.450000,1.460000,1.194626,137600
2017-03-06,1.460000,1.460000,1.420000,1.420000,1.161896,174200
2017-03-07,1.420000,1.420000,1.370000,1.390000,1.137349,1071400
2017-03-08,1.370000,1.380000,1.340000,1.360000,1.112802,1618000
2017-03-09,1.360000,1.380000,1.320000,1.350000,1.104620,558800
2017-03-10,1.370000,1.430000,1.370000,1.380000,1.129167,325300
2017-03-13,1.400000,1.400000,1.370000,1.380000,1.129167,78800
2017-03-14,1.370000,1.370000,1.330000,1.340000,1.096437,463600
2017-03-15,1.330000,1.355000,1.330000,1.330000,1.088255,265800
2017-03-16,1.360000,1.360000,1.280000,1.300000,1.063708,431300
2017-03-17,1.320000,1.320000,1.300000,1.300000,1.063708,358600
2017-03-20,1.300000,1.310000,1.270000,1.280000,1.047343,585200
2017-03-21,1.290000,1.320000,1.270000,1.310000,1.071890,412600
2017-03-22,1.310000,1.350000,1.270000,1.350000,1.104620,514100
2017-03-23,1.350000,1.420000,1.340000,1.350000,1.104620,381400
2017-03-24,1.360000,1.400000,1.330000,1.330000,1.088255,280100
2017-03-27,1.360000,1.360000,1.320000,1.320000,1.080073,102400
2017-03-28,1.320000,1.335000,1.290000,1.310000,1.071890,275600
2017-03-29,1.320000,1.390000,1.310000,1.370000,1.129608,664000
2017-03-30,1.400000,1.450000,1.380000,1.380000,1.137853,1208600
2017-03-31,1.440000,1.510000,1.430000,1.470000,1.212061,738300
2017-04-03,1.500000,1.510000,1.460000,1.470000,1.212061,683100
2017-04-04,1.480000,1.490000,1.430000,1.450000,1.195570,869600
2017-04-05,1.460000,1.490000,1.440000,1.490000,1.228552,428400
2017-04-06,1.470000,1.540000,1.450000,1.540000,1.269778,843600
2017-04-07,1.540000,1.560000,1.500000,1.530000,1.261532,1126700
2017-04-10,1.520000,1.560000,1.510000,1.510000,1.245042,1272000
2017-04-11,1.520000,1.530000,1.490000,1.490000,1.228552,867900
2017-04-12,1.500000,1.510000,1.460000,1.460000,1.203815,2457000
2017-04-13,1.450000,1.470000,1.430000,1.430000,1.179079,570900
2017-04-17,1.430000,1.440000,1.400000,1.410000,1.162589,1269600
2017-04-18,1.410000,1.410000,1.360000,1.370000,1.129608,246300
2017-04-19,1.370000,1.370000,1.320000,1.340000,1.104872,530900
2017-04-20,1.340000,1.380000,1.330000,1.330000,1.096626,387000
2017-04-21,1.340000,1.350000,1.320000,1.320000,1.088381,535100
2017-04-24,1.340000,1.350000,1.320000,1.350000,1.113117,1678500
2017-04-25,1.360000,1.370000,1.340000,1.360000,1.121362,299600
2017-04-26,1.380000,1.380000,1.330000,1.340000,1.104872,390500
2017-04-27,1.340000,1.350000,1.305000,1.320000,1.088381,355400
2017-04-28,1.330000,1.350000,1.330000,1.340000,1.104872,112300
2017-05-01,1.340000,1.370000,1.310000,1.310000,1.080136,267200
2017-05-02,1.320000,1.350000,1.310000,1.320000,1.088381,2132100
2017-05-03,1.320000,1.330000,1.310000,1.320000,1.088381,101300
2017-05-04,1.320000,1.320000,1.260000,1.270000,1.047155,757200
2017-05-05,1.280000,1.310000,1.270000,1.280000,1.055400,1403800
2017-05-08,1.290000,1.300000,1.270000,1.280000,1.055400,877200
2017-05-09,1.290000,1.330000,1.280000,1.320000,1.088381,416900
2017-05-10,1.320000,1.440000,1.320000,1.380000,1.137853,836700
2017-05-11,1.360000,1.380000,1.350000,1.380000,1.137853,157600
2017-05-12,1.360000,1.370000,1.300000,1.320000,1.088381,735700
2017-05-15,1.330000,1.380000,1.310000,1.320000,1.088381,878800
2017-05-16,1.330000,1.390000,1.320000,1.320000,1.088381,527800
2017-05-17,1.330000,1.350000,1.310000,1.350000,1.113117,290800
2017-05-18,1.360000,1.360000,1.320000,1.340000,1.104872,1068200
2017-05-19,1.330000,1.350000,1.320000,1.330000,1.096626,545500
2017-05-23,1.350000,1.360000,1.320000,1.360000,1.121362,1457800
2017-05-24,1.380000,1.380000,1.350000,1.350000,1.113117,137800
2017-05-25,1.360000,1.360000,1.330000,1.340000,1.104872,84500
2017-05-26,1.350000,1.370000,1.350000,1.360000,1.121362,46000
2017-05-29,1.380000,1.380000,1.360000,1.380000,1.137853,150600
2017-05-30,1.350000,1.370000,1.340000,1.350000,1.113117,264200
2017-05-31,1.340000,1.350000,1.330000,1.340000,1.104872,352000
2017-06-01,1.340000,1.350000,1.330000,1.350000,1.113117,142900
2017-06-02,1.350000,1.350000,1.310000,1.320000,1.088381,816500
2017-06-05,1.340000,1.360000,1.340000,1.350000,1.113117,76200
2017-06-06,1.350000,1.350000,1.310000,1.320000,1.088381,219200
2017-06-07,1.330000,1.330000,1.300000,1.310000,1.080136,150000
2017-06-08,1.290000,1.320000,1.290000,1.320000,1.088381,216500
2017-06-09,1.320000,1.320000,1.300000,1.310000,1.080136,42000
2017-06-12,1.310000,1.330000,1.300000,1.320000,1.088381,110900
2017-06-13,1.310000,1.330000,1.310000,1.320000,1.088381,77700
2017-06-14,1.310000,1.320000,1.300000,1.310000,1.080136,218700
2017-06-15,1.300000,1.310000,1.290000,1.290000,1.063645,105500
2017-06-16,1.300000,1.300000,1.290000,1.295000,1.067768,35600
2017-06-19,1.290000,1.310000,1.270000,1.300000,1.071890,973400
2017-06-20,1.290000,1.300000,1.240000,1.270000,1.047155,423900
2017-06-21,1.260000,1.300000,1.260000,1.270000,1.047155,79400
2017-06-22,1.260000,1.320000,1.260000,1.300000,1.071890,324500
2017-06-23,1.300000,1.310000,1.280000,1.300000,1.071890,143300
2017-06-26,1.300000,1.320000,1.300000,1.310000,1.080136,141700
2017-06-27,1.310000,1.330000,1.310000,1.320000,1.088381,865000
2017-06-28,1.310000,1.320000,1.300000,1.310000,1.088381,899600
2017-06-29,1.320000,1.330000,1.310000,1.310000,1.088381,361200
2017-06-30,1.310000,1.340000,1.300000,1.310000,1.088381,291400
2017-07-04,1.320000,1.330000,1.310000,1.320000,1.096689,23500
2017-07-05,1.310000,1.340000,1.300000,1.320000,1.096689,283100
2017-07-06,1.310000,1.330000,1.310000,1.310000,1.088381,65900
2017-07-07,1.310000,1.320000,1.310000,1.310000,1.088381,173200
2017-07-10,1.310000,1.320000,1.310000,1.310000,1.088381,465100
2017-07-11,1.310000,1.310000,1.300000,1.310000,1.088381,259300
2017-07-12,1.300000,1.320000,1.300000,1.320000,1.096689,291200
2017-07-13,1.310000,1.330000,1.300000,1.330000,1.104997,567400
2017-07-14,1.330000,1.330000,1.320000,1.320000,1.096689,13600
2017-07-17,1.340000,1.340000,1.310000,1.330000,1.104997,81000
2017-07-18,1.340000,1.340000,1.310000,1.330000,1.104997,131000
2017-07-19,1.320000,1.340000,1.320000,1.340000,1.113306,72900
2017-07-20,1.340000,1.370000,1.340000,1.370000,1.138230,173400
2017-07-21,1.380000,1.390000,1.350000,1.360000,1.129923,173000
2017-07-24,1.380000,1.390000,1.350000,1.350000,1.121614,498600
2017-07-25,1.350000,1.370000,1.350000,1.360000,1.129923,184000
2017-07-26,1.350000,1.370000,1.350000,1.360000,1.129923,179500
2017-07-27,1.360000,1.360000,1.350000,1.350000,1.121614,132300
2017-07-28,1.360000,1.360000,1.350000,1.360000,1.129923,23200
2017-07-31,1.350000,1.360000,1.310000,1.330000,1.104997,818400
2017-08-01,1.320000,1.330000,1.310000,1.330000,1.104997,385100
2017-08-02,1.330000,1.330000,1.310000,1.310000,1.088381,184600
2017-08-03,1.310000,1.320000,1.300000,1.300000,1.080073,272100
2017-08-04,1.290000,1.320000,1.280000,1.320000,1.096689,48000
2017-08-08,1.310000,1.320000,1.280000,1.290000,1.071765,84800
2017-08-09,1.300000,1.310000,1.290000,1.300000,1.080073,134100
2017-08-10,1.340000,1.340000,1.290000,1.310000,1.088381,171100
2017-08-11,1.310000,1.310000,1.280000,1.290000,1.071765,76900
2017-08-14,1.310000,1.310000,1.280000,1.280000,1.063456,59900
2017-08-15,1.290000,1.290000,1.260000,1.280000,1.063456,148700
2017-08-16,1.280000,1.320000,1.280000,1.290000,1.071765,592000
2017-08-17,1.300000,1.300000,1.280000,1.280000,1.063456,109300
2017-08-18,1.290000,1.310000,1.280000,1.310000,1.088381,77600
2017-08-21,1.300000,1.310000,1.290000,1.300000,1.080073,222100
2017-08-22,1.290000,1.300000,1.280000,1.290000,1.071765,80300
2017-08-23,1.300000,1.300000,1.270000,1.300000,1.080073,2473000
2017-08-24,1.300000,1.300000,1.280000,1.290000,1.071765,1018400
2017-08-25,1.290000,1.300000,1.290000,1.300000,1.080073,306700
2017-08-28,1.320000,1.330000,1.290000,1.290000,1.071765,58300
2017-08-29,1.300000,1.300000,1.280000,1.300000,1.080073,99100
2017-08-30,1.300000,1.300000,1.290000,1.290000,1.071765,42500
2017-08-31,1.300000,1.300000,1.290000,1.300000,1.080073,21400
2017-09-01,1.300000,1.370000,1.290000,1.340000,1.113306,347400
2017-09-05,1.340000,1.340000,1.300000,1.310000,1.088381,92800
2017-09-06,1.320000,1.330000,1.290000,1.300000,1.080073,1003100
2017-09-07,1.300000,1.330000,1.290000,1.290000,1.071765,540900
2017-09-08,1.310000,1.330000,1.280000,1.290000,1.071765,190400
2017-09-11,1.300000,1.380000,1.290000,1.370000,1.138230,275000
2017-09-12,1.370000,1.370000,1.340000,1.340000,1.113306,222700
2017-09-13,1.350000,1.370000,1.350000,1.360000,1.129923,94300
2017-09-14,1.350000,1.400000,1.350000,1.370000,1.138230,721700
2017-09-15,1.380000,1.390000,1.360000,1.370000,1.138230,122800
2017-09-18,1.350000,1.360000,1.340000,1.350000,1.121614,601100
2017-09-19,1.340000,1.350000,1.330000,1.350000,1.121614,114800
2017-09-20,1.350000,1.360000,1.320000,1.320000,1.096689,699800
2017-09-21,1.330000,1.340000,1.300000,1.330000,1.104997,3032600
2017-09-22,1.340000,1.350000,1.330000,1.340000,1.113306,843100
2017-09-25,1.330000,1.360000,1.330000,1.340000,1.113306,1103900
2017-09-26,1.350000,1.390000,1.350000,1.380000,1.146539,672700
2017-09-27,1.390000,1.400000,1.380000,1.390000,1.154847,334200
2017-09-28,1.390000,1.400000,1.370000,1.400000,1.171584,152700
2017-09-29,1.400000,1.430000,1.400000,1.420000,1.188321,149800
2017-10-02,1.390000,1.410000,1.370000,1.390000,1.163215,178900
2017-10-03,1.380000,1.400000,1.370000,1.380000,1.154847,156500
2017-10-04,1.360000,1.410000,1.360000,1.390000,1.163215,485900
2017-10-05,1.380000,1.410000,1.380000,1.410000,1.179952,14400
2017-10-06,1.400000,1.400000,1.360000,1.380000,1.154847,760000
2017-10-10,1.390000,1.400000,1.370000,1.390000,1.163215,200700
2017-10-11,1.390000,1.390000,1.370000,1.390000,1.163215,233800
2017-10-12,1.390000,1.390000,1.360000,1.380000,1.154847,284000
2017-10-13,1.380000,1.380000,1.360000,1.370000,1.146478,300300
2017-10-16,1.380000,1.380000,1.360000,1.380000,1.154847,167600
2017-10-17,1.380000,1.380000,1.370000,1.370000,1.146478,65900
2017-10-18,1.390000,1.390000,1.360000,1.380000,1.154847,195100
2017-10-19,1.360000,1.380000,1.360000,1.370000,1.146478,45400
2017-10-20,1.370000,1.390000,1.360000,1.390000,1.163215,639300
2017-10-23,1.370000,1.410000,1.370000,1.400000,1.171584,414900
2017-10-24,1.390000,1.400000,1.390000,1.390000,1.163215,74100
2017-10-25,1.400000,1.400000,1.370000,1.380000,1.154847,67400
2017-10-26,1.390000,1.400000,1.350000,1.360000,1.138110,303900
2017-10-27,1.360000,1.390000,1.350000,1.370000,1.146478,247500
2017-10-30,1.370000,1.390000,1.360000,1.380000,1.154847,115100
2017-10-31,1.390000,1.390000,1.350000,1.370000,1.146478,334700
2017-11-01,1.390000,1.420000,1.380000,1.390000,1.163215,2454000
2017-11-02,1.390000,1.460000,1.390000,1.460000,1.221794,2252500
2017-11-03,1.460000,1.470000,1.440000,1.450000,1.213426,135300
2017-11-06,1.470000,1.470000,1.425000,1.430000,1.196689,1257200
2017-11-07,1.460000,1.460000,1.410000,1.420000,1.188321,286100
2017-11-08,1.430000,1.440000,1.400000,1.430000,1.196689,718500
2017-11-09,1.430000,1.430000,1.380000,1.410000,1.179952,168400
2017-11-10,1.420000,1.420000,1.410000,1.410000,1.179952,1546800
2017-11-13,1.430000,1.430000,1.410000,1.420000,1.188321,36700
2017-11-14,1.410000,1.480000,1.410000,1.450000,1.213426,1284300
2017-11-15,1.480000,1.530000,1.460000,1.480000,1.238531,1271700
2017-11-16,1.490000,1.490000,1.460000,1.460000,1.221794,921000
2017-11-17,1.470000,1.500000,1.470000,1.490000,1.246900,183600
2017-11-20,1.500000,1.540000,1.490000,1.530000,1.280374,189000
2017-11-21,1.520000,1.530000,1.490000,1.490000,1.246900,1442500
2017-11-22,1.500000,1.510000,1.480000,1.490000,1.246900,104600
2017-11-23,1.500000,1.510000,1.490000,1.500000,1.255269,49300
2017-11-24,1.500000,1.530000,1.490000,1.500000,1.255269,441900
2017-11-27,1.510000,1.540000,1.500000,1.510000,1.263637,676100
2017-11-28,1.530000,1.590000,1.520000,1.550000,1.297111,1057700
2017-11-29,1.590000,1.590000,1.550000,1.560000,1.305479,403200
2017-11-30,1.590000,1.590000,1.560000,1.570000,1.313848,268400
2017-12-01,1.630000,1.630000,1.570000,1.600000,1.338953,496400
2017-12-04,1.610000,1.640000,1.590000,1.610000,1.347321,1828500
2017-12-05,1.610000,1.610000,1.560000,1.590000,1.330584,532000
2017-12-06,1.610000,1.630000,1.580000,1.610000,1.347321,664300
2017-12-07,1.600000,1.630000,1.590000,1.610000,1.347321,791500
2017-12-08,1.620000,1.620000,1.570000,1.580000,1.322216,347000
2017-12-11,1.590000,1.600000,1.570000,1.580000,1.322216,147800
2017-12-12,1.590000,1.590000,1.520000,1.520000,1.272006,1314200
2017-12-13,1.530000,1.550000,1.530000,1.550000,1.297111,224000
2017-12-14,1.540000,1.560000,1.530000,1.540000,1.288742,401900
2017-12-15,1.550000,1.550000,1.510000,1.550000,1.297111,516100
2017-12-18,1.540000,1.570000,1.520000,1.520000,1.272006,973500
2017-12-19,1.530000,1.560000,1.530000,1.540000,1.288742,138800
2017-12-20,1.540000,1.560000,1.540000,1.560000,1.305479,430000
2017-12-21,1.530000,1.550000,1.500000,1.520000,1.272006,551100
2017-12-22,1.520000,1.540000,1.520000,1.540000,1.288742,100300
2017-12-27,1.560000,1.560000,1.520000,1.520000,1.272006,106900
2017-12-28,1.520000,1.540000,1.490000,1.500000,1.263582,244900
2017-12-29,1.490000,1.540000,1.490000,1.520000,1.280429,147900
2018-01-02,1.550000,1.550000,1.510000,1.515000,1.276217,100800
2018-01-03,1.520000,1.540000,1.520000,1.520000,1.280429,105500
2018-01-04,1.530000,1.540000,1.500000,1.500000,1.263582,374100
2018-01-05,1.500000,1.520000,1.500000,1.500000,1.263582,311900
2018-01-08,1.510000,1.550000,1.510000,1.520000,1.280429,401500
2018-01-09,1.540000,1.550000,1.520000,1.540000,1.297277,430400
2018-01-10,1.550000,1.550000,1.500000,1.530000,1.288853,204300
2018-01-11,1.520000,1.530000,1.500000,1.520000,1.280429,232200
2018-01-12,1.520000,1.550000,1.500000,1.530000,1.288853,1001000
2018-01-15,1.530000,1.540000,1.510000,1.530000,1.288853,182800
2018-01-16,1.530000,1.550000,1.500000,1.540000,1.297277,240700
2018-01-17,1.550000,1.590000,1.530000,1.590000,1.339396,415700
2018-01-18,1.570000,1.600000,1.570000,1.570000,1.322549,692300
2018-01-19,1.570000,1.590000,1.550000,1.560000,1.314125,762100
2018-01-22,1.530000,1.570000,1.520000,1.560000,1.314125,200600
2018-01-23,1.570000,1.570000,1.540000,1.570000,1.322549,352800
2018-01-24,1.570000,1.570000,1.540000,1.540000,1.297277,549600
2018-01-25,1.530000,1.560000,1.510000,1.520000,1.280429,354100
2018-01-26,1.520000,1.530000,1.500000,1.510000,1.272006,489500
2018-01-29,1.520000,1.520000,1.490000,1.490000,1.255158,2758200
2018-01-30,1.490000,1.490000,1.450000,1.470000,1.238310,334100
2018-01-31,1.470000,1.490000,1.430000,1.460000,1.229886,164100
2018-02-01,1.490000,1.490000,1.430000,1.450000,1.221462,123100
2018-02-02,1.440000,1.460000,1.390000,1.440000,1.213038,161300
2018-02-05,1.410000,1.430000,1.380000,1.410000,1.187766,228000
2018-02-06,1.390000,1.420000,1.370000,1.400000,1.179343,459200
2018-02-07,1.420000,1.420000,1.370000,1.370000,1.154071,758600
2018-02-08,1.380000,1.400000,1.350000,1.350000,1.137224,353800
2018-02-09,1.340000,1.360000,1.320000,1.330000,1.120375,180900
2018-02-12,1.320000,1.360000,1.320000,1.350000,1.137224,110900
2018-02-13,1.340000,1.350000,1.340000,1.350000,1.137224,138200
2018-02-14,1.350000,1.350000,1.320000,1.320000,1.111952,354000
2018-02-15,1.310000,1.400000,1.310000,1.390000,1.170919,268100
2018-02-16,1.410000,1.430000,1.380000,1.400000,1.179343,29200
2018-02-20,1.380000,1.390000,1.330000,1.340000,1.128799,302500
2018-02-21,1.370000,1.370000,1.320000,1.350000,1.137224,66900
2018-02-22,1.360000,1.360000,1.340000,1.350000,1.137224,119600
2018-02-23,1.330000,1.380000,1.330000,1.340000,1.128799,944400
2018-02-26,1.350000,1.410000,1.340000,1.370000,1.154071,368800
2018-02-27,1.410000,1.490000,1.390000,1.420000,1.196190,319700
2018-02-28,1.420000,1.440000,1.380000,1.380000,1.162495,209000
2018-03-01,1.380000,1.410000,1.380000,1.405000,1.183555,795900
2018-03-02,1.400000,1.420000,1.370000,1.400000,1.179343,136700
2018-03-05,1.430000,1.430000,1.370000,1.400000,1.179343,146500
2018-03-06,1.410000,1.410000,1.370000,1.380000,1.162495,72200
2018-03-07,1.400000,1.470000,1.400000,1.410000,1.187766,398600
2018-03-08,1.400000,1.420000,1.390000,1.400000,1.179343,365800
2018-03-09,1.420000,1.420000,1.390000,1.390000,1.170919,276200
2018-03-12,1.410000,1.420000,1.400000,1.410000,1.187766,80900
2018-03-13,1.410000,1.420000,1.360000,1.370000,1.154071,296900
2018-03-14,1.380000,1.390000,1.360000,1.380000,1.162495,67100
2018-03-15,1.370000,1.380000,1.360000,1.370000,1.154071,83100
2018-03-16,1.370000,1.370000,1.330000,1.360000,1.145647,384800
2018-03-19,1.370000,1.370000,1.330000,1.370000,1.154071,136900
2018-03-20,1.350000,1.370000,1.340000,1.360000,1.145647,212200
2018-03-21,1.340000,1.360000,1.340000,1.340000,1.128799,276100
2018-03-22,1.360000,1.360000,1.210000,1.290000,1.086680,1115400
2018-03-23,1.300000,1.360000,1.290000,1.360000,1.145647,1170000
2018-03-26,1.350000,1.400000,1.350000,1.400000,1.179343,448400
2018-03-27,1.400000,1.400000,1.320000,1.380000,1.162495,2143500
2018-03-28,1.380000,1.390000,1.350000,1.380000,1.170980,290200
2018-03-29,1.390000,1.410000,1.370000,1.390000,1.179466,372000
2018-04-02,1.360000,1.380000,1.350000,1.370000,1.162495,122800
2018-04-03,1.380000,1.390000,1.370000,1.370000,1.162495,52700
2018-04-04,1.370000,1.370000,1.330000,1.340000,1.137039,141400
2018-04-05,1.330000,1.380000,1.330000,1.380000,1.170980,96400
2018-04-06,1.350000,1.380000,1.350000,1.360000,1.154010,68100
2018-04-09,1.370000,1.370000,1.350000,1.350000,1.145525,57500
2018-04-10,1.370000,1.370000,1.340000,1.340000,1.137039,243600
2018-04-11,1.340000,1.360000,1.320000,1.330000,1.128553,183300
2018-04-12,1.320000,1.340000,1.310000,1.320000,1.120068,303400
2018-04-13,1.340000,1.340000,1.290000,1.300000,1.103097,804800
2018-04-16,1.300000,1.300000,1.280000,1.300000,1.103097,263200
2018-04-17,1.290000,1.320000,1.290000,1.300000,1.103097,127700
2018-04-18,1.340000,1.350000,1.320000,1.350000,1.145525,595500
2018-04-19,1.350000,1.360000,1.330000,1.350000,1.145525,146500
2018-04-20,1.330000,1.340000,1.280000,1.310000,1.111583,459000
2018-04-23,1.300000,1.320000,1.280000,1.290000,1.094612,552800
2018-04-24,1.290000,1.310000,1.290000,1.290000,1.094612,304200
2018-04-25,1.280000,1.300000,1.270000,1.270000,1.077641,340600
2018-04-26,1.290000,1.310000,1.270000,1.310000,1.111583,588100
2018-04-27,1.300000,1.310000,1.280000,1.290000,1.094612,107600
2018-04-30,1.280000,1.300000,1.280000,1.300000,1.103097,128100
2018-05-01,1.280000,1.300000,1.270000,1.290000,1.094612,150000
2018-05-02,1.290000,1.300000,1.270000,1.270000,1.077641,110100
2018-05-03,1.280000,1.290000,1.270000,1.290000,1.094612,97500
2018-05-04,1.290000,1.290000,1.280000,1.280000,1.086127,310000
2018-05-07,1.300000,1.300000,1.290000,1.300000,1.103097,529500
2018-05-08,1.300000,1.330000,1.300000,1.330000,1.128553,261100
2018-05-09,1.330000,1.400000,1.320000,1.360000,1.154010,509800
2018-05-10,1.360000,1.400000,1.350000,1.380000,1.170980,172300
2018-05-11,1.370000,1.380000,1.350000,1.360000,1.154010,163200
2018-05-14,1.420000,1.420000,1.350000,1.380000,1.170980,687100
2018-05-15,1.380000,1.380000,1.315000,1.360000,1.154010,679400
2018-05-16,1.320000,1.370000,1.300000,1.300000,1.103097,564300
2018-05-17,1.320000,1.350000,1.320000,1.340000,1.137039,169500
2018-05-18,1.360000,1.360000,1.300000,1.360000,1.154010,155900
2018-05-22,1.330000,1.360000,1.330000,1.330000,1.128553,185100
2018-05-23,1.340000,1.340000,1.300000,1.330000,1.128553,94000
2018-05-24,1.340000,1.350000,1.310000,1.310000,1.111583,103800
2018-05-25,1.300000,1.310000,1.270000,1.300000,1.103097,389600
2018-05-28,1.330000,1.330000,1.280000,1.290000,1.094612,202600
2018-05-29,1.280000,1.310000,1.270000,1.270000,1.077641,450800
2018-05-30,1.280000,1.300000,1.270000,1.300000,1.103097,846900
2018-05-31,1.300000,1.300000,1.270000,1.270000,1.077641,78600
2018-06-01,1.290000,1.290000,1.270000,1.270000,1.077641,499600
2018-06-04,1.280000,1.280000,1.240000,1.270000,1.077641,379600
2018-06-05,1.250000,1.280000,1.250000,1.265000,1.073399,1796900
2018-06-06,1.260000,1.270000,1.250000,1.250000,1.060671,226400
2018-06-07,1.250000,1.250000,1.200000,1.250000,1.060671,1286400
2018-06-08,1.220000,1.250000,1.210000,1.220000,1.035215,199100
2018-06-11,1.230000,1.270000,1.230000,1.260000,1.069156,248100
2018-06-12,1.260000,1.280000,1.240000,1.280000,1.086127,766800
2018-06-13,1.270000,1.270000,1.240000,1.250000,1.060671,193900
2018-06-14,1.250000,1.280000,1.240000,1.280000,1.086127,152500
2018-06-15,1.260000,1.260000,1.230000,1.250000,1.060671,199700
2018-06-18,1.240000,1.250000,1.220000,1.230000,1.043700,149900
2018-06-19,1.240000,1.240000,1.220000,1.240000,1.052185,82900
2018-06-20,1.220000,1.240000,1.220000,1.230000,1.043700,240000
2018-06-21,1.240000,1.240000,1.220000,1.230000,1.043700,221300
2018-06-22,1.240000,1.260000,1.230000,1.260000,1.069156,243600
2018-06-25,1.240000,1.250000,1.220000,1.240000,1.052185,325800
2018-06-26,1.240000,1.240000,1.220000,1.240000,1.052185,770400
2018-06-27,1.240000,1.280000,1.230000,1.250000,1.060671,793900
2018-06-28,1.270000,1.270000,1.230000,1.240000,1.060671,171000
2018-06-29,1.270000,1.280000,1.240000,1.240000,1.060671,219800
2018-07-03,1.240000,1.250000,1.240000,1.240000,1.060671,222900
2018-07-04,1.270000,1.270000,1.230000,1.230000,1.052117,114900
2018-07-05,1.240000,1.260000,1.240000,1.260000,1.077778,53800
2018-07-06,1.260000,1.270000,1.250000,1.260000,1.077778,101200
2018-07-09,1.240000,1.270000,1.240000,1.260000,1.077778,118400
2018-07-10,1.270000,1.290000,1.260000,1.290000,1.103440,296200
2018-07-11,1.290000,1.290000,1.220000,1.240000,1.060671,466800
2018-07-12,1.250000,1.270000,1.250000,1.250000,1.069224,130400
2018-07-13,1.280000,1.280000,1.240000,1.250000,1.069224,112900
2018-07-16,1.260000,1.260000,1.230000,1.230000,1.052117,90300
2018-07-17,1.230000,1.270000,1.220000,1.270000,1.086332,190100
2018-07-18,1.260000,1.260000,1.220000,1.260000,1.077778,422300
2018-07-19,1.260000,1.270000,1.250000,1.270000,1.086332,54800
2018-07-20,1.250000,1.280000,1.250000,1.270000,1.086332,179700
2018-07-23,1.260000,1.290000,1.260000,1.290000,1.103440,420900
2018-07-24,1.290000,1.290000,1.270000,1.280000,1.094886,165100
2018-07-25,1.280000,1.280000,1.260000,1.270000,1.086332,187400
2018-07-26,1.270000,1.290000,1.260000,1.290000,1.103440,316300
2018-07-27,1.290000,1.290000,1.260000,1.260000,1.077778,178700
2018-07-30,1.270000,1.270000,1.260000,1.260000,1.077778,40400
2018-07-31,1.260000,1.290000,1.250000,1.280000,1.094886,909400
2018-08-01,1.280000,1.300000,1.270000,1.300000,1.111993,392900
2018-08-02,1.300000,1.305000,1.290000,1.300000,1.111993,167300
2018-08-03,1.300000,1.300000,1.290000,1.300000,1.111993,59800
2018-08-07,1.300000,1.310000,1.290000,1.300000,1.111993,729400
2018-08-08,1.320000,1.330000,1.290000,1.330000,1.137654,290700
2018-08-09,1.300000,1.390000,1.300000,1.380000,1.180424,1345900
2018-08-10,1.390000,1.390000,1.360000,1.370000,1.171870,156400
2018-08-13,1.350000,1.400000,1.350000,1.370000,1.171870,544900
2018-08-14,1.400000,1.400000,1.380000,1.400000,1.197531,147500
2018-08-15,1.400000,1.400000,1.370000,1.370000,1.171870,233300
2018-08-16,1.370000,1.400000,1.370000,1.380000,1.180424,202400
2018-08-17,1.390000,1.400000,1.380000,1.380000,1.180424,210600
2018-08-20,1.380000,1.410000,1.380000,1.400000,1.197531,445300
2018-08-21,1.400000,1.440000,1.390000,1.440000,1.231746,443000
2018-08-22,1.440000,1.470000,1.440000,1.460000,1.248854,404600
2018-08-23,1.440000,1.460000,1.420000,1.430000,1.223193,189600
2018-08-24,1.460000,1.460000,1.410000,1.410000,1.206085,275400
2018-08-27,1.420000,1.460000,1.420000,1.440000,1.231746,284500
2018-08-28,1.410000,1.440000,1.410000,1.440000,1.231746,279800
2018-08-29,1.470000,1.470000,1.420000,1.420000,1.214639,254300
